itemID,itemTitle,Attributes
3682,Item 2745,Attribute8|Attribute9|Attribute6|Attribute10
3683,Item 2746,Attribute9|Attribute6|Attribute19
3684,Item 2747,Attribute6|Attribute7
3685,Item 2748,Attribute4|Attribute6|Attribute7
3686,Item 2749,Attribute13|Attribute11|Attribute10
3687,Item 2750,Attribute1|Animation|Attribute5|Attribute11
3688,Item 2751,Attribute4
3689,Item 2752,Attribute4
3690,Item 2753,Attribute4
3691,Item 2754,Attribute4
3692,Item 2755,Attribute4|Attribute13
3693,Item 2756,Attribute4|Attribute13
3694,Item 2757,Attribute4|Attribute13
3695,Item 2758,Attribute4|Attribute13
3696,Item 2759,Attribute4|Attribute13|Attribute11|Attribute10
3697,Item 2760,Attribute8|Attribute11|Attribute10
3698,Item 2761,Attribute8|Attribute11
3699,Item 2762,Attribute1|Attribute6|Attribute7|Attribute11
3700,Item 2763,Attribute6|Attribute11
3701,Item 2764,Attribute9|Attribute6|Attribute11|Attribute10
3702,Item 2765,Attribute8|Attribute1|Attribute11
3703,Item 2766,Attribute8|Attribute1|Attribute11|Attribute10
3704,Item 2767,Attribute8|Attribute1|Attribute11
3705,Item 2768,Attribute8|Attribute4|Attribute7
3706,Item 2769,Attribute19|Attribute13|Attribute12|Attribute10
3707,Item 2770,Attribute6|Attribute7
3708,Item 2771,Attribute13|Attribute10
3709,Item 2772,Attribute13
3710,Item 2773,Attribute8|Attribute4|Attribute9|Attribute10
3711,Item 2774,Attribute6
3712,Item 2775,Attribute4
3713,Item 2776,Attribute6
3714,Item 2777,Attribute6
3715,Item 2778,Attribute4|Attribute9
3716,Item 2779,Attribute8|Attribute4|Attribute9|Attribute6
3717,Item 2780,Attribute8|Attribute9
3719,Item 2781,Attribute4|Attribute7
3720,Item 2782,Attribute6
3723,Item 2783,Attribute6
3724,Item 2784,Attribute6|Attribute16
3725,Item 2785,Animation|Attribute14
3726,Item 2786,Attribute8|Attribute10
3727,Item 2787,Attribute13|Attribute18
3728,Item 2788,Attribute9|Attribute6|Attribute19|Attribute10
3729,Item 2789,Attribute8|Attribute9|Attribute6|Attribute10
3730,Item 2790,Attribute6|Attribute12
3731,Item 2791,Attribute6|Attribute10
3732,Item 2792,Attribute13
3733,Item 2793,Attribute6
3735,Item 2794,Attribute9|Attribute6
3736,Item 2795,Attribute6
3737,Item 2796,Attribute6|Attribute18
3738,Item 2797,Attribute6
3739,Item 2798,Attribute4|Attribute7
3740,Item 2799,Attribute8|Attribute1|Attribute4|Attribute5
3741,Item 2800,Attribute9|Attribute6|Attribute10
3742,Item 2801,Attribute6|Attribute16
3743,Item 2802,Attribute4|Attribute7
3744,Item 2803,Attribute8|Attribute9|Attribute10
3745,Item 2804,Attribute8|Attribute1|Animation|Attribute3|Attribute11
3746,Item 2805,Attribute6
3747,Item 2806,Attribute6
3751,Item 2807,Animation|Attribute3|Attribute4
3752,Item 2808,Attribute1|Attribute4
3753,Item 2809,Attribute8|Attribute6|Attribute16
3754,Item 2810,Attribute1|Animation|Attribute3|Attribute4|Attribute5
3755,Item 2811,Attribute6|Attribute10
3756,Item 2812,Attribute6
3758,Item 2813,Attribute6|Attribute11|Attribute10
3760,Item 2814,Attribute4
3761,Item 2815,Attribute8|Attribute9|Attribute6|Attribute10
3763,Item 2816,Attribute8|Attribute9|Attribute10
3764,Item 2817,Attribute8|Attribute9|Attribute10
3765,Item 2818,Attribute9|Attribute6|Attribute7
3766,Item 2819,Attribute8|Attribute16
3767,Item 2820,Attribute8|Attribute16
3768,Item 2821,Attribute8|Attribute16
3769,Item 2822,Attribute8
3770,Item 2823,Attribute13|Attribute11|Attribute10
3771,Item 2824,Attribute8|Attribute1|Attribute5
3773,Item 2825,Attribute4
3774,Item 2826,Attribute4|Attribute6|Attribute7
3783,Item 2827,Attribute9|Attribute6
3784,Item 2828,Attribute4|Attribute5
3785,Item 2829,Attribute4|Attribute13
3786,Item 2830,Attribute4
3787,Item 2831,Attribute4
3788,Item 2832,Attribute6|Attribute12
3789,Item 2833,Attribute6
3790,Item 2834,Attribute6
3791,Item 2835,Attribute6
3792,Item 2836,Attribute6|Attribute7|Attribute18
3793,Item 2837,Attribute8|Attribute1|Attribute11
3794,Item 2838,Attribute4|Attribute6
3795,Item 2839,Attribute6
3797,Item 2840,Attribute10
3798,Item 2841,Attribute6|Attribute13|Attribute12
3799,Item 2842,Animation|Attribute3
3801,Item 2843,Attribute6|Attribute12
3802,Item 2844,Attribute8|Attribute11
3806,Item 2845,Attribute18
3807,Item 2846,Attribute1|Attribute5
3808,Item 2847,Attribute6|Attribute16
3809,Item 2848,Attribute4
3810,Item 2849,Attribute6|Attribute10
3811,Item 2850,Attribute6|Attribute16
3812,Item 2851,Attribute4
3813,Item 2852,Attribute6
3814,Item 2853,Attribute4
3816,Item 2854,Attribute6
3819,Item 2855,Attribute4
3821,Item 2856,Attribute4
3822,Item 2857,Attribute6|Attribute7
3823,Item 2858,Attribute6
3824,Item 2859,Attribute6|Attribute7
3825,Item 2860,Attribute4|Attribute6|Attribute7
3826,Item 2861,Attribute13|Attribute11|Attribute10
3827,Item 2862,Attribute8|Attribute1|Attribute4|Attribute11
3830,Item 2863,Attribute4|Attribute13|Attribute10
3831,Item 2864,Attribute4
3832,Item 2865,Attribute13
3833,Item 2866,Attribute13|Attribute11
3834,Item 2867,Attribute1|Attribute6|Attribute7
3835,Item 2868,Attribute10
3836,Item 2869,Attribute8|Attribute4|Attribute16
3837,Item 2870,Attribute8|Attribute5|Attribute13|Attribute11|Attribute10
3838,Item 2871,Attribute13
3839,Item 2872,Attribute13
3840,Item 2873,Attribute13
3841,Item 2874,Attribute8|Attribute4
3843,Item 2875,Attribute13
3844,Item 2876,Attribute6
3845,Item 2877,Attribute6
3846,Item 2878,Attribute4
3847,Item 2879,Attribute13
3849,Item 2880,Attribute13|Attribute12|Attribute10
3851,Item 2881,Attribute4
3852,Item 2882,Attribute4
3855,Item 2883,Attribute6|Attribute7
3857,Item 2884,Attribute10
3858,Item 2885,Attribute4
3859,Item 2886,Attribute15
3861,Item 2887,Attribute4
3862,Item 2888,Attribute4
3863,Item 2889,Attribute6|Attribute13|Attribute10
3864,Item 2890,Attribute8|Attribute1|Attribute11
3865,Item 2891,Attribute4|Attribute15
3868,Item 2892,Attribute8|Attribute4|Attribute9|Attribute7
3869,Item 2893,Attribute4
3870,Item 2894,Attribute6
3871,Item 2895,Attribute6|Attribute18
3872,Item 2896,Attribute6
3873,Item 2897,Attribute4|Attribute18
3877,Item 2898,Attribute8|Attribute1|Attribute5
3879,Item 2899,Attribute8|Attribute10
3882,Item 2900,Attribute4
3884,Item 2901,Attribute4
3888,Item 2902,Attribute6|Attribute7
3889,Item 2903,Attribute8|Attribute1|Attribute5
3893,Item 2904,Attribute4|Attribute9|Attribute6|Attribute7|Attribute10
3894,Item 2905,Attribute6
3895,Item 2906,Attribute9|Attribute10
3896,Item 2907,Attribute9|Attribute10
3897,Item 2908,Attribute6
3898,Item 2909,Attribute8|Attribute4
3899,Item 2910,Attribute9|Attribute6|Attribute10
3900,Item 2911,Attribute4|Attribute6
3901,Item 2912,Attribute4|Attribute6
3906,Item 2913,Attribute9|Attribute10
3908,Item 2914,Attribute13
3909,Item 2915,Attribute4|Attribute7
3910,Item 2916,Attribute6|Attribute14
3911,Item 2917,Attribute4
3912,Item 2918,Attribute4|Attribute6
3914,Item 2919,Attribute6
3915,Item 2920,Attribute6
3916,Item 2921,Attribute6
3917,Item 2922,Attribute13
3918,Item 2923,Attribute13
3919,Item 2924,Attribute13
3920,Item 2925,Attribute6|Attribute5|Attribute12|Attribute7
3922,Item 2926,Attribute4
3925,Item 2927,Attribute4|Attribute6
3926,Item 2928,Attribute1|Attribute11
3927,Item 2929,Attribute1|Attribute11
3928,Item 2930,Attribute4|Attribute13
3929,Item 2931,Attribute4
3930,Item 2932,Attribute1|Attribute13|Attribute11
3932,Item 2933,Attribute13|Attribute11
3933,Item 2934,Attribute13|Attribute11
3937,Item 2935,Attribute11|Attribute10
3938,Item 2936,Attribute13
3939,Item 2937,Attribute13
3940,Item 2938,Attribute13
3941,Item 2939,Attribute13
3942,Item 2940,Attribute13
3943,Item 2941,Attribute4
3945,Item 2942,Attribute1|Animation|Attribute3
3946,Item 2943,Attribute8|Attribute6|Attribute10
3947,Item 2944,Attribute8|Attribute9|Attribute6|Attribute10
3948,Item 2945,Attribute4
3949,Item 2946,Attribute6
3950,Item 2947,Attribute6
3951,Item 2948,Attribute6
3952,Item 2949,Attribute6|Attribute10
3953,Item 2950,Attribute4|Attribute7
3955,Item 2951,Attribute4
3957,Item 2952,Attribute8|Attribute6
3958,Item 2953,Attribute6
3959,Item 2954,Attribute8|Attribute1|Attribute11
3962,Item 2955,Attribute4|Attribute13
3963,Item 2956,Attribute14
3964,Item 2957,Animation|Attribute3
3965,Item 2958,Attribute6|Attribute19
3966,Item 2959,Attribute9|Attribute19
3967,Item 2960,Attribute6
3968,Item 2961,Attribute4
3969,Item 2962,Attribute6
3971,Item 2963,Attribute4|Attribute12
3972,Item 2964,Attribute8|Attribute4
3973,Item 2965,Attribute9|Attribute13|Attribute12|Attribute10
3974,Item 2966,Attribute1|Attribute3
3977,Item 2967,Attribute8|Attribute4
3978,Item 2968,Attribute6|Attribute7
3979,Item 2969,Attribute4
3980,Item 2970,Attribute6
3981,Item 2971,Attribute8|Attribute11|Attribute10
3983,Item 2972,Attribute6|Attribute7
3984,Item 2973,Attribute8|Attribute1|Attribute10
3985,Item 2974,Attribute6|Attribute16
3986,Item 2975,Attribute8|Attribute11|Attribute10
3987,Item 2976,Attribute6|Attribute7
3988,Item 2977,Attribute3|Attribute4|Attribute5
3989,Item 2978,Attribute15
3990,Item 2979,Animation|Attribute3|Attribute4
3991,Item 2980,Attribute3|Attribute4
3992,Item 2981,Attribute6|Attribute7|Attribute16
3993,Item 2982,Attribute6|Attribute7
3994,Item 2983,Attribute6|Attribute11
3996,Item 2984,Attribute8|Attribute6|Attribute7
3997,Item 2985,Attribute8|Attribute1|Attribute4|Attribute5
3998,Item 2986,Attribute6
3999,Item 2987,Attribute8|Attribute1
4000,Item 2988,Attribute1|Attribute6
4002,Item 2989,Attribute4
4003,Item 2990,Attribute4
4005,Item 2991,Attribute8|Attribute1|Attribute10
4006,Item 2992,Attribute1|Animation|Attribute3|Attribute11
4007,Item 2993,Attribute6
4008,Item 2994,Attribute6|Attribute16
4009,Item 2995,Attribute6
4010,Item 2996,Attribute4
4011,Item 2997,Attribute4|Attribute9|Attribute10
4012,Item 2998,Attribute4|Attribute6
4014,Item 2999,Attribute6|Attribute7
4015,Item 3000,Attribute4|Attribute11
4016,Item 3001,Attribute1|Animation|Attribute3|Attribute4|Attribute5
4017,Item 3002,Attribute6
4018,Item 3003,Attribute4|Attribute7
4019,Item 3004,Attribute6
4020,Item 3005,Attribute10
4021,Item 3006,Attribute6
4022,Item 3007,Attribute6
4023,Item 3008,Attribute4|Attribute6|Attribute7
4024,Item 3009,Attribute7
4025,Item 3010,Attribute4|Attribute9
4027,Item 3011,Attribute1|Attribute4|Attribute9
4029,Item 3012,Attribute4|Attribute6
4030,Item 3013,Attribute13
4031,Item 3014,Attribute6|Attribute7|Attribute18
4032,Item 3015,Attribute4
4033,Item 3016,Attribute6|Attribute10|Attribute16
4034,Item 3017,Attribute9|Attribute6|Attribute10
4035,Item 3018,Attribute7|Attribute18
4036,Item 3019,Attribute6|Attribute13
4037,Item 3020,Attribute9|Attribute19|Attribute12|Attribute10
4039,Item 3021,Attribute3|Attribute14
4040,Item 3022,Attribute4
4041,Item 3023,Attribute6|Attribute7
4042,Item 3024,Attribute8|Attribute6|Attribute16|Attribute18
4043,Item 3025,Attribute9|Attribute6
4046,Item 3026,Attribute6
4047,Item 3027,Attribute6|Attribute16
4051,Item 3028,Attribute13|Attribute11
4052,Item 3029,Attribute9|Attribute6|Attribute10
4053,Item 3030,Attribute8|Attribute4
4054,Item 3031,Attribute6|Attribute7
4055,Item 3032,Attribute6
4056,Item 3033,Attribute9|Attribute6|Attribute12|Attribute10
4061,Item 3034,Attribute6|Attribute7
4062,Item 3035,Attribute4|Attribute6|Attribute7
4063,Item 3036,Attribute4|Attribute6|Attribute7
4064,Item 3037,Attribute8|Attribute9|Attribute10
4065,Item 3038,Attribute8|Attribute9|Attribute6
4066,Item 3039,Attribute8|Attribute4
4067,Item 3040,Attribute6|Attribute7
4068,Item 3041,Attribute4
4069,Item 3042,Attribute4|Attribute7
4074,Item 3043,Attribute6
4077,Item 3044,Attribute6|Attribute10
4078,Item 3045,Attribute6
4079,Item 3046,Attribute4|Attribute11
4080,Item 3047,Attribute4
4081,Item 3048,Attribute4
4082,Item 3049,Attribute4|Attribute6|Attribute7
4083,Item 3050,Attribute10
4084,Item 3051,Attribute8|Attribute4|Attribute9|Attribute10
4085,Item 3052,Attribute8|Attribute4|Attribute9|Attribute6
4086,Item 3053,Attribute8|Attribute9|Attribute12|Attribute7|Attribute10
4089,Item 3054,Attribute4
4090,Item 3055,Animation|Attribute3
4091,Item 3056,Attribute4|Attribute7
4092,Item 3057,Attribute7|Attribute11
4093,Item 3058,Attribute10
4102,Item 3059,Attribute4|Attribute15
4103,Item 3060,Attribute8|Attribute1|Attribute6|Attribute16
4104,Item 3061,Attribute4
4105,Item 3062,Attribute5|Attribute13|Attribute10
4109,Item 3063,Attribute6|Attribute10
4110,Item 3064,Attribute10
4111,Item 3065,Attribute6|Attribute16
4113,Item 3066,Attribute6
4115,Item 3067,Attribute4
4116,Item 3068,Attribute4
4117,Item 3069,Attribute6
4121,Item 3070,Attribute8|Attribute1|Attribute4|Attribute11
4123,Item 3071,Attribute4
4124,Item 3072,Attribute13|Attribute10
4125,Item 3073,Attribute4|Attribute11
4126,Item 3074,Attribute6
4127,Item 3075,Attribute4
4128,Item 3076,Attribute4|Attribute13|Attribute10
4129,Item 3077,Attribute5|Attribute7
4130,Item 3078,Attribute4|Attribute5
4131,Item 3079,Attribute4|Attribute7|Attribute11
4132,Item 3080,Attribute4|Attribute7
4133,Item 3081,Attribute8|Attribute1|Attribute5|Attribute11
4135,Item 3082,Attribute1|Attribute4|Attribute13
4138,Item 3083,Attribute4|Attribute13
4139,Item 3084,Attribute9|Attribute6
4141,Item 3085,Attribute4|Attribute7
4142,Item 3086,Attribute8|Attribute1|Attribute6|Attribute10
4143,Item 3087,Attribute13|Attribute12
4144,Item 3088,Attribute6|Attribute7
4146,Item 3089,Attribute6|Attribute12|Attribute7
4147,Item 3090,Attribute4|Attribute6|Attribute7
4148,Item 3091,Attribute13|Attribute10
4149,Item 3092,Attribute4|Attribute7
4152,Item 3093,Attribute6
4153,Item 3094,Attribute4|Attribute5|Attribute7
4154,Item 3095,Animation|Attribute3
4155,Item 3096,Attribute6|Attribute7
4156,Item 3097,Attribute4
4157,Item 3098,Attribute4|Attribute6|Attribute5|Attribute7
4158,Item 3099,Animation|Attribute4|Attribute5
4159,Item 3100,Attribute8|Attribute10
4160,Item 3101,Attribute6|Attribute7
4161,Item 3102,Attribute8|Attribute4
4164,Item 3103,Attribute6
4166,Item 3104,Attribute8|Attribute6
4167,Item 3105,Attribute10
4168,Item 3106,Attribute4|Attribute7
4171,Item 3107,Attribute15
4174,Item 3108,Attribute6
4175,Item 3109,Attribute4|Attribute6
4178,Item 3110,Attribute6
4180,Item 3111,Attribute8|Attribute6
4181,Item 3112,Attribute4
4184,Item 3113,Attribute4|Attribute6|Attribute7
4187,Item 3114,Attribute6
4189,Item 3115,Attribute6
4190,Item 3116,Attribute6
4191,Item 3117,Attribute4|Attribute6|Attribute7
4193,Item 3118,Attribute14
4194,Item 3119,Attribute6|Attribute7|Attribute16
4195,Item 3120,Attribute13|Attribute12
4197,Item 3121,Attribute4
4198,Item 3122,Attribute11
4200,Item 3123,Attribute8
4202,Item 3124,Attribute6
4203,Item 3125,Attribute8|Attribute9|Attribute6
4204,Item 3126,Attribute4
4205,Item 3127,Attribute4|Attribute6|Attribute7
4207,Item 3128,Attribute8|Attribute1|Attribute16
4210,Item 3129,Attribute8|Attribute9|Attribute6|Attribute13|Attribute10
4211,Item 3130,Attribute6
4212,Item 3131,Attribute9|Attribute12
4214,Item 3132,Attribute4
4215,Item 3133,Attribute4
4217,Item 3134,Attribute15
4218,Item 3135,Attribute9|Attribute6
4219,Item 3136,Attribute4
4220,Item 3137,Attribute4
4221,Item 3138,Attribute4
4223,Item 3139,Attribute6|Attribute16
4224,Item 3140,Attribute8|Attribute10
4225,Item 3141,Attribute4
4226,Item 3142,Attribute12|Attribute10
4228,Item 3143,Attribute4|Attribute9|Attribute7
4229,Item 3144,Attribute4|Attribute7
4231,Item 3145,Attribute4|Attribute7
4232,Item 3146,Attribute8|Attribute1|Attribute3|Attribute4
4233,Item 3147,Attribute4
4234,Item 3148,Attribute6|Attribute10
4235,Item 3149,Attribute6|Attribute10
4236,Item 3150,Attribute15
4237,Item 3151,Attribute15
4238,Item 3152,Attribute8|Attribute9|Attribute12|Attribute10
4239,Item 3153,Attribute9|Attribute6
4240,Item 3154,Attribute4|Attribute5
4241,Item 3155,Animation|Attribute3
4242,Item 3156,Attribute4|Attribute9|Attribute6|Attribute10
4243,Item 3157,Attribute9|Attribute6|Attribute12
4246,Item 3158,Attribute4|Attribute6|Attribute7
4247,Item 3159,Attribute1|Attribute4|Attribute12|Attribute7
4248,Item 3160,Attribute4
4251,Item 3161,Attribute6|Attribute10
4252,Item 3162,Attribute6
4254,Item 3163,Attribute4|Attribute6
4255,Item 3164,Attribute4
4256,Item 3165,Attribute6
4259,Item 3166,Attribute6|Attribute7
4260,Item 3167,Attribute6
4262,Item 3168,Attribute8|Attribute9|Attribute6
4263,Item 3169,Attribute6
4265,Item 3170,Attribute8|Attribute10
4267,Item 3171,Attribute4
4268,Item 3172,Attribute4
4270,Item 3173,Attribute8|Attribute1|Attribute4|Attribute10
4273,Item 3174,Attribute6
4275,Item 3175,Attribute8|Attribute1|Attribute5|Attribute11
4276,Item 3176,Attribute4
4278,Item 3177,Attribute15
4280,Item 3178,Attribute4|Attribute6|Attribute7
4282,Item 3179,Attribute6|Attribute5
4284,Item 3180,Attribute4
4285,Item 3181,Attribute4|Attribute7
4289,Item 3182,Attribute4|Attribute6
4290,Item 3183,Attribute4|Attribute6|Attribute14
4291,Item 3184,Attribute4|Attribute9
4292,Item 3185,Attribute6
4293,Item 3186,Attribute4
4294,Item 3187,Attribute3|Attribute5|Attribute14
4296,Item 3188,Attribute6|Attribute7
4297,Item 3189,Attribute6
4298,Item 3190,Attribute9|Attribute19|Attribute10
4299,Item 3191,Attribute8|Attribute4|Attribute7
4300,Item 3192,Attribute6
4304,Item 3193,Attribute15
4305,Item 3194,Attribute7|Attribute10
4306,Item 3195,Attribute1|Animation|Attribute3|Attribute4|Attribute5|Attribute7
4307,Item 3196,Attribute4|Attribute7
4308,Item 3197,Attribute6|Attribute14|Attribute7
4310,Item 3198,Attribute8|Attribute6|Attribute7|Attribute16
4312,Item 3199,Attribute1|Attribute6
4313,Item 3200,Attribute6
4316,Item 3201,Attribute6
4317,Item 3202,Attribute4|Attribute7
4321,Item 3203,Attribute4|Attribute18
4322,Item 3204,Attribute6
4323,Item 3205,Attribute1|Attribute16|Attribute18
4325,Item 3206,Attribute6
4326,Item 3207,Attribute9|Attribute6|Attribute10
4327,Item 3208,Attribute1|Attribute18
4329,Item 3209,Attribute18
4333,Item 3210,Attribute4|Attribute9
4334,Item 3211,Attribute6
4337,Item 3212,Attribute6|Attribute7|Attribute16
4338,Item 3213,Attribute6|Attribute16
4339,Item 3214,Attribute8|Attribute1|Attribute6|Attribute16
4340,Item 3215,Attribute4
4342,Item 3216,Attribute6|Attribute7
4343,Item 3217,Attribute4|Attribute11
4344,Item 3218,Attribute8|Attribute9|Attribute6
4345,Item 3219,Attribute6
4347,Item 3220,Attribute4|Attribute6
4349,Item 3221,Attribute4|Attribute16
4350,Item 3222,Attribute4|Attribute15
4351,Item 3223,Attribute8|Attribute9|Attribute10
4353,Item 3224,Attribute8|Attribute16
4354,Item 3225,Attribute9|Attribute10
4355,Item 3226,Attribute8|Attribute6
4356,Item 3227,Attribute4|Attribute14|Attribute7
4357,Item 3228,Attribute4|Attribute6|Attribute7
4359,Item 3229,Attribute4
4361,Item 3230,Attribute4|Attribute7
4366,Item 3231,Attribute1|Animation|Attribute3|Attribute5
4367,Item 3232,Attribute8|Attribute1
4368,Item 3233,Attribute4
4369,Item 3234,Attribute8|Attribute9|Attribute10
4370,Item 3235,Attribute1|Attribute6|Attribute11
4371,Item 3236,Attribute9|Attribute6
4372,Item 3237,Attribute6|Attribute7
4373,Item 3238,Attribute4
4374,Item 3239,Attribute4|Attribute7
4378,Item 3240,Attribute9|Attribute6
4380,Item 3241,Attribute6|Attribute7
4381,Item 3242,Attribute4
4383,Item 3243,Attribute9|Attribute6|Attribute12|Attribute10
