asin,title,price,imUrl,brand,categories,description
B00001NFX5,Cuddly Cub Toddler Costume,15.28,http://ecx.images-amazon.com/images/I/41L3uDelZmL._SX342_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Infants & Toddlers', 'Baby Boys']]",
B00001OGXK,Deluxe Austin Powers Accessory Kit,22.74,http://ecx.images-amazon.com/images/I/41V7KTTQFQL._SX342_.jpg,Disguise Costumes,"[['Toys & Games', 'Dress Up & Pretend Play', 'Beauty & Fashion'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories']]",
B00001OGXJ,Disguise Men's Austin Powers Classic Adult Accessories Kit,4.37,http://ecx.images-amazon.com/images/I/213KPR95W0L.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories']]",
B00001O375,Disguise Men's Austin Powers Dr. Evil Deluxe Costume,,http://ecx.images-amazon.com/images/I/3117cA%2BKMGL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B00001O36O,Don't Want to Grow Up Costume,41.0,http://ecx.images-amazon.com/images/I/51R0rSN9qOL._SX342_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B00001O36V,Deluxe Austin Powers Costume,,http://ecx.images-amazon.com/images/I/31zi-rCTPPL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel', 'Women', 'Costumes']]",
B00000DTG5,Plays the Music of Carla Bley,13.54,http://ecx.images-amazon.com/images/I/51hIZYzi-8L._SY300_.jpg,,"[['CDs & Vinyl', 'Jazz', 'Swing Jazz', 'Contemporary Big Band'], ['CDs & Vinyl', 'Pop'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Jewelry Accessories']]",
B00001T38R,Star Wars: Boba Fett Mask,,http://ecx.images-amazon.com/images/I/41JwE8k3nrL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks']]",
B00001T38Y,Star Wars Stormtrooper Deluxe Adult Mask,32.82,http://ecx.images-amazon.com/images/I/413pf3BMsRL._SX342_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks']]",
B00001TAOY,NINJA KNIVES (SAIS),3.0,http://ecx.images-amazon.com/images/I/31V4D8F771L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories', 'Kids & Baby']]",
B00001TQ1S,Toynk Toys - I Dream Of Jeannie Hat w/Hair,10.85,http://ecx.images-amazon.com/images/I/41X6W4FK7KL._SX342_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Women'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Wigs', 'Women']]",
B00001U00V,Rubies Child Official Universal Studios Monsters- Dracula,6.9,http://ecx.images-amazon.com/images/I/3111WR8J36L.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Wigs']]",
B00001U02K,Ninja Warrior Sword Halloween Costume Weapons,15.2,http://ecx.images-amazon.com/images/I/314bHzJrcXL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories', 'Kids & Baby']]",
B00001TQ34,Spider-Man Adult Halloween Costume,20.59,http://ecx.images-amazon.com/images/I/41qcrzs0iDL._SY445_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B00001U01I,Rubies Black Death Robe Grim Reaper Adult Halloween Costume,17.5,http://ecx.images-amazon.com/images/I/41lUpPnq1EL._SX342_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B00001NFV8,Motocross Rider - Size: Child M(7-8),,http://ecx.images-amazon.com/images/I/41V1mZzVKiL._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]","Strap on this costume and become the next Motocross champ!  This jumpsuit has awesome graphics just like the pros do and while wearing this, you yourself will look like a pro!  This is a fun costume that will have people turning their heads.  Not only does it include an awesome helmet that matches the jumpsuit, you also get shin guards to complete the motocross look.  Now join Team Motocross and lets start winning races!  Includes: Printed jumpsuit, helmet mask and shin guards."
B00001TZYK,Disguise Women's Minnie Mouse Costume,27.32,http://ecx.images-amazon.com/images/I/418xIo%2BOnnL._SX342_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001TQ1X,Toto in the Basket,16.95,http://ecx.images-amazon.com/images/I/41N357A8N0L._SY445_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001U00Y,I Dream Of Jeannie Adult Costume Adult,30.99,http://ecx.images-amazon.com/images/I/41OVvcEUnGL._SX342_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001TPZJ,Star Wars: C3PO Child Costume - Large,28.99,http://ecx.images-amazon.com/images/I/414DBF53D1L._SY300_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes']]","Making a dignified appearance in all theStar Warsepisodes, C-3PO is an overachieving protocol droid who has a knack for  stumbling into the middle of major intergalactic conflicts. Your child  will enjoy playing the role of this unwitting hero. The gold-colored  polyester jumpsuit, which is machine washable, comes with a PVC mask.  Fits kids, sizes 12 to 14 (large).--Chris Burns"
B00001U075,Rubie's Costume Nun Full Figure Adult Costume,21.25,http://ecx.images-amazon.com/images/I/31Tk9cZeYZL._SY445_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001U07B,Adult Priest Plus Size Costume - Adult Full,11.25,http://ecx.images-amazon.com/images/I/31CcUZoNXWL._SY445_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Men']]",
B00001TQ2V,Princess Leia Child Costume - Medium 8-10 md,,http://ecx.images-amazon.com/images/I/11Q1bp8bv5L.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Girls']]","Your pretty Princess Leia is perfectly prepared for Halloween  this year, right? She's already contacted Obi-Wan Kenobi, and she's  preparing to meet secretly with the Federation. This costume will take  care of the rest. The Princess Leia costume includes a dark brown wig  with her signature side-bun hairdo, a long white robe with wide sleeves,  and a white belt with silver accents.--Marcie Bovetz"
B00001TQ1U,I Dream Of Jeannie Bottle,7.41,http://ecx.images-amazon.com/images/I/41b%2BuHTm0YL._SX342_.jpg,Rubie&#39;s Costume Co,"[['Sports & Outdoors', 'Accessories', 'Sports Water Bottles'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories']]",
B00001U07M,Wicked Witch Adult Costume,30.77,http://ecx.images-amazon.com/images/I/31cTmPDOf5L._SY445_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001T8RT,DELUXE HALLOWEEN SKULL WARRIOR TRIDENT COSTUME ACCESSORY,5.53,http://ecx.images-amazon.com/images/I/21SGoRn34sL._SY300_.jpg,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'More Accessories']]","Any ghost, ghoul, or goblin could use this Skull Warrior pitchfork to add an  element of excitement on Halloween night. The pitchfork is 55 inches long, with a black handle and three  silver prongs enhanced with a spooky skull in the center. No pitching a fit with the pitchfork if you don't  get enough candy!--Marcie Bovetz"
B00001TOXD,Deluxe Halloween Witch 41&quot; Broomstick Costume Accessory (Standard),8.0,http://ecx.images-amazon.com/images/I/51CS2CH8YGL._SY300_.gif,Rubie&#39;s Costume Co,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories']]","The well-dressed and accessorized witch won't be without her broom on a night as important as Halloween. After all, how would she get home after the big party? This broom is 39 inches long with a small, old-fashioned bunch of broomsticks (so we know it's a broom for flying and not for housecleaning).--Marcie Bovetz"
B00001QHXY,Bill Clinton Mask,15.96,http://ecx.images-amazon.com/images/I/41CXQ0KZDOL._SX342_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks']]",
B00001W0F2,Marvel Spider-Man Deluxe Costume Child 7-8,20.49,http://ecx.images-amazon.com/images/I/41sE3LmnZFL._SY300_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]","From the big white eyes to the black-and-red webbing on the  sleeves, this Spider-Man costume looks like it came right out of Peter  Parker's closet--and you can be sure that it'll have kids crawling the  walls on Halloween night. But the best part of this one-piece, zip-up  body suit is what goes on underneath: a well-muscled foam chest that  fills out Spidey's build with a six-pack and a nice set of pecs. The  classic, secret-identity-concealing cloth mask tops off the costume,  with generous eye holes and a tie at the bottom. The costume fits kids  size 7 to 10.--Paul Hughes"
B00001U07U,Wizard Of Oz Dorothy Costume,,http://ecx.images-amazon.com/images/I/4181Cga0XBL._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001W0J3,Minnie Mouse Infant - Size: 12-18 months Costume,14.85,http://ecx.images-amazon.com/images/I/41EEPsfQgGL._SY300_.jpg,Disney,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Infants & Toddlers', 'Baby Girls']]","Everyone's favorite Mouse!  Since being created in 1928, Mickey Mouse is still the most popular Disney character.  This costume is so cute for children and more importantly is comfortable and easy to take on and off.  It has closure snaps that allow for easy diaper changes.  The attached hood has Mickey's face with his classic two mouse ears.  Don't miss out on this instant Disney Classic!  Includes: Bodysuit with character hood and closure with snaps along center front and inseams."
B00001WRHJ,Toy Story 2: Woody Deluxe Costume - Variation Parent,,http://ecx.images-amazon.com/images/I/41BcQ%2BBSykL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Girls']]",
B00001W0KA,Buzz Lightyear Deluxe - Size: Child S(4-6),22.14,http://ecx.images-amazon.com/images/I/41XTdftgLeL._SY300_.jpg,Disney,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys']]","Kids can get ready to blast off ""to infinity and beyond""--or at  least around the block for trick-or-treating--in this snazzy Buzz  Lightyear costume inspired by theToy Story 2movie. The set  includes a purple, black, green, and white nylon hooded bodysuit with an  attached foam-padded chest piece and wristbands. The padded ""shin  guards"" complete the look. The chest plate has fun, galactic detailing  (screen-printed lights, insignia, and a nametag). Machine washable.--Melissa Wilson"
B00001QHXX,Richard Nixon Mask,14.86,http://ecx.images-amazon.com/images/I/51060Uy4NCL._SX342_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Masks', 'Men']]",
B00001W0GC,Mickey Mouse Deluxe - Size: Child S(4-6x),19.89,http://ecx.images-amazon.com/images/I/415dooeizfL._SY300_.jpg,Disney,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Infants & Toddlers', 'Baby Boys']]","Everyone's favorite Mouse!  Since being created in 1928, Mickey Mouse is still the most popular Disney character.  This costume is so cute for children and is comfortable to wear.  Coming with an attached sequin bow tie and cool Mickey Mouse ear hood, this costume will turn any child into the instant classic character Mickey Mouse.  Don't miss out on this instant Disney Classic!  Includes: Soft jumpsuit with incorporated jacket, attached sequined bow tie and character hood."
B00001TZZN,Adult Cruella DeVil Costume,34.98,http://ecx.images-amazon.com/images/I/318V37T3R8L._SY445_.jpg,Disguise Costumes,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Women']]",
B00001WRHK,Toy Story 2: Woody Deluxe Costume - Variation Parent,,http://ecx.images-amazon.com/images/I/41BcQ%2BBSykL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Boys'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Costumes', 'Kids & Baby', 'Girls']]",
B00002243I,Bucket Boss Brand 57031 Contractor's Field Bag/Vertical Briefcase,,http://ecx.images-amazon.com/images/I/71E1RTEGSYL._SX300_.gif,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Briefcases']]","Interior pocket holds files and laptop computer. Pockets for your checkbook, business cards, calculator, cell phone and mini-flashlight. 15 pockets for tools. See-through pocket for plans or maps. 600 denier fabric."
B00002243H,Bucket Boss Brand 06005 Contractors Briefcase,29.99,http://ecx.images-amazon.com/images/I/51fhCAW06nL._SX300_.jpg,Bucket Boss,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Briefcases']]","The Bucket Boss 06005 Contractor's Briefcase handles both the business and the tool aspects of your job. Two jumbo cargo pockets have room for a laptop, papers, and files, and smaller pockets hold card, pens, and pencils. A security pocket holds your checkbook, and a zippered flap pocket on the outside keeps papers for frequent and easy access. The tools can be put in box pleated pockets and pockets designed to hold hand tools, such as a calculator, tape, and screwdrivers, while elastic keepers hold prints, plans, or a small umbrella. A sound-transparent pocket for your cell phone lets you hear phone calls before they go to voice mail. You'll also appreciate the top zipper for enabling access to the bag without having to open its cover flap."
B0000224VM,"Dead On DOH-B Skull and Crossbones Hat, Black",,http://ecx.images-amazon.com/images/I/419VZN52V9L._SX300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Costumes & Accessories', 'Hats & Caps', 'Men']]","This black brushed cotton twill Death Stick hat is as tough and stylish as the hammer it's named after. Whether you wear your hammer hat at work or play, its hard-hitting quality makes a statement."
B000022528,Occidental Leather 5605L Green Lights Leather 6 Bag Set (L),,http://ecx.images-amazon.com/images/I/41azIwnXvrL._SX300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Messenger Bags']]","The Green-Light Series bags were developed by popular demand. They are constructed of a slightly thinner leather (6 oz.) instead of 7.75 oz. This supple, oiled leather has been designed for outdoor use and performance under the demanding conditions of the construction environment. Includes heavy duty 3 in. leather work belt, fastener bag, tool bag, high mount hammer holder, tape pocket for 25-30 in. tape on left side. Color: Hunter Green. Approximate weight: 4.8 lbs. No left-handed models available. Made in USA. Size: Large (36-39 in.). Tools not included."
B00002251L,Occidental Leather 5009 Leather Work Suspenders,66.5,http://ecx.images-amazon.com/images/I/715444PGXWL._SY300_.gif,Occidental Leather,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Suspenders']]","Traditional leather suspenders for the professional! Large shoulder pads with heavy-duty spring clips, snap on and off with included direct connection kit. One-size-fits-all. Fully adjustable. May be permanently attached or leather loops are provided for optional slip-on use. Made in USA."
B000024QZJ,Au Club St Germain 1958,,http://ecx.images-amazon.com/images/I/5161U%2BRqrVL._SY300_.jpg,,"[['CDs & Vinyl', 'Jazz', 'Bebop'], ['CDs & Vinyl', 'Pop'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Novelty', 'Jewelry', 'Necklaces & Pendants'], ['Sports & Outdoors', 'Fan Shop', 'Jewelry & Watches', 'Necklaces & Pendants']]",
B000026D6I,Creative Labs Nomad Jukebox (Blue),,http://ecx.images-amazon.com/images/I/51qZEpiBMpL._SX300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Watches', 'Wrist Watches']]","The Creative NOMAD Jukebox is a portable, multiformat, compressed audio player with intuitive navigation for easy categorizing and classifying of content. Measuring about the size of a portable CD player and weighing only 14 ounces, this EAX-certified digital audio player features 6 GB of storage capacity. With far more memory than most portable digital audio players, it stores approximately 100 hours of CD-quality audio (equivalent to about 150 albums) or up to 2,600 hours of spoken word content. Unlike other hard drive-based solutions, the NOMAD Jukebox offers an onboard, real-time digital signal processor for superior audio playback and customization. The NOMAD Jukebox is SDMI-capable and supports file formats such as MP3, WAV, and WMA.Other highlights of this player include special-effects algorithms that alter the way your music sounds, making it seem as if you are listening in a concert hall, in a stone room, or in a forest. You also have the flexibility to adjust the treble, bass, and middle tones to your liking. You can slow and speed the playback of files, a feature that is particularly helpful if you are running through the minutes of a meeting you just recorded or are listening to other spoken word content.The NOMAD Jukebox offers USB interface for lightning-fast data transfer between your NOMAD Jukebox and your PC or Macintosh. It includes headphones and four rechargeable NiMH AA batteries."
